,Arene_name,Arene_smi,Radical_name,Radical_smi,Product_name,Product_smi,rxn,Output,React_sites_Ar_R,Prod_sites,Divider,Ar_n,SMILES_Ar,Radical_n,SMILES_R,ArR_n,SMILES_ArR,R_Ar_n,DG_TS
824,Arene_72,FC(F)(F)c1c[nH+]sc1,Radical_3,C[C](F)F,Product-Ar72-R3-P824,CC(F)(F)c1s[nH+]cc1C(F)(F)F,FC(F)(F)c1c[nH+]sc1.C[C](F)F>>CC(F)(F)c1s[nH+]cc1C(F)(F)F,9.1,"((8,), (1,))","((4,), (1,))",,HFb4b,FC(F)(F)c1c[nH+]sc1,CFM, C[C](F)F,CFM-HFb4b-5, CC(F)(F)c1s[nH+]cc1C(F)(F)F,CFM-HFb4b,9.1
825,Arene_73,CC(C)(C)c1c[nH+]sc1,Radical_3,C[C](F)F,Product-Ar73-R3-P825,CC(C)(C)c1cs[nH+]c1C(C)(F)F,CC(C)(C)c1c[nH+]sc1.C[C](F)F>>CC(C)(C)c1cs[nH+]c1C(C)(F)F,11.4,"((5,), (1,))","((8,), (9,))",,HFb4t,CC(C)(C)c1c[nH+]sc1,CFM, C[C](F)F,CFM-HFb4t-3, CC(C)(C)c1cs[nH+]c1C(F)(F)C,CFM-HFb4t,11.4
826,Arene_73,CC(C)(C)c1c[nH+]sc1,Radical_3,C[C](F)F,Product-Ar73-R3-P826,CC(C)(C)c1c[nH+]sc1C(C)(F)F,CC(C)(C)c1c[nH+]sc1.C[C](F)F>>CC(C)(C)c1c[nH+]sc1C(C)(F)F,11.8,"((8,), (1,))","((8,), (9,))",,HFb4t,CC(C)(C)c1c[nH+]sc1,CFM, C[C](F)F,CFM-HFb4t-5, CC(C)(C)c1c[nH+]sc1C(F)(F)C,CFM-HFb4t,11.8
827,Arene_74,FC(F)(F)c1cc[nH+]s1,Radical_3,C[C](F)F,Product-Ar74-R3-P827,CC(F)(F)c1cc(C(F)(F)F)s[nH+]1,FC(F)(F)c1cc[nH+]s1.C[C](F)F>>CC(F)(F)c1cc(C(F)(F)F)s[nH+]1,7.9,"((6,), (1,))","((4,), (1,))",,HFb5b,FC(F)(F)c1cc[nH+]s1,CFM, C[C](F)F,CFM-HFb5b-3, CC(F)(F)c1cc(C(F)(F)F)s[nH+]1,CFM-HFb5b,7.9
828,Arene_74,FC(F)(F)c1cc[nH+]s1,Radical_3,C[C](F)F,Product-Ar74-R3-P828,CC(F)(F)c1c[nH+]sc1C(F)(F)F,FC(F)(F)c1cc[nH+]s1.C[C](F)F>>CC(F)(F)c1c[nH+]sc1C(F)(F)F,13.4,"((5,), (1,))","((4,), (1,))",,HFb5b,FC(F)(F)c1cc[nH+]s1,CFM, C[C](F)F,CFM-HFb5b-4, CC(F)(F)c1c[nH+]sc1C(F)(F)F,CFM-HFb5b,13.4
829,Arene_75,CC(C)(C)c1cc[nH+]s1,Radical_3,C[C](F)F,Product-Ar75-R3-P829,CC(C)(C)c1cc(C(C)(F)F)[nH+]s1,CC(C)(C)c1cc[nH+]s1.C[C](F)F>>CC(C)(C)c1cc(C(C)(F)F)[nH+]s1,10.5,"((6,), (1,))","((6,), (7,))",,HFb5t,CC(C)(C)c1cc[nH+]s1,CFM, C[C](F)F,CFM-HFb5t-3, CC(C)(C)c1cc(C(F)(F)C)[nH+]s1,CFM-HFb5t,10.5
830,Arene_75,CC(C)(C)c1cc[nH+]s1,Radical_3,C[C](F)F,Product-Ar75-R3-P830,CC(C)(C)c1s[nH+]cc1C(C)(F)F,CC(C)(C)c1cc[nH+]s1.C[C](F)F>>CC(C)(C)c1s[nH+]cc1C(C)(F)F,19.3,"((5,), (1,))","((8,), (9,))",,HFb5t,CC(C)(C)c1cc[nH+]s1,CFM, C[C](F)F,CFM-HFb5t-4, CC(C)(C)c1s[nH+]cc1C(F)(F)C,CFM-HFb5t,19.3
831,Arene_76,FC(F)(F)c1[nH+]cco1,Radical_3,C[C](F)F,Product-Ar76-R3-P831,CC(F)(F)c1coc(C(F)(F)F)[nH+]1,FC(F)(F)c1[nH+]cco1.C[C](F)F>>CC(F)(F)c1coc(C(F)(F)F)[nH+]1,15.5,"((6,), (1,))","((4,), (1,))",,HFc2b,FC(F)(F)c1[nH+]cco1,CFM, C[C](F)F,CFM-HFc2b-4, CC(F)(F)c1coc(C(F)(F)F)[nH+]1,CFM-HFc2b,15.5
832,Arene_76,FC(F)(F)c1[nH+]cco1,Radical_3,C[C](F)F,Product-Ar76-R3-P832,CC(F)(F)c1c[nH+]c(C(F)(F)F)o1,FC(F)(F)c1[nH+]cco1.C[C](F)F>>CC(F)(F)c1c[nH+]c(C(F)(F)F)o1,11.7,"((7,), (1,))","((4,), (1,))",,HFc2b,FC(F)(F)c1[nH+]cco1,CFM, C[C](F)F,CFM-HFc2b-5, CC(F)(F)c1c[nH+]c(C(F)(F)F)o1,CFM-HFc2b,11.7
833,Arene_77,CC(C)(C)c1[nH+]cco1,Radical_3,C[C](F)F,Product-Ar77-R3-P833,CC(C)(C)c1[nH+]c(C(C)(F)F)co1,CC(C)(C)c1[nH+]cco1.C[C](F)F>>CC(C)(C)c1[nH+]c(C(C)(F)F)co1,15.1,"((6,), (1,))","((6,), (7,))",,HFc2t,CC(C)(C)c1[nH+]cco1,CFM, C[C](F)F,CFM-HFc2t-4, CC(C)(C)c1[nH+]c(C(F)(F)C)co1,CFM-HFc2t,15.1
834,Arene_77,CC(C)(C)c1[nH+]cco1,Radical_3,C[C](F)F,Product-Ar77-R3-P834,CC(C)(C)c1[nH+]cc(C(C)(F)F)o1,CC(C)(C)c1[nH+]cco1.C[C](F)F>>CC(C)(C)c1[nH+]cc(C(C)(F)F)o1,12,"((7,), (1,))","((7,), (8,))",,HFc2t,CC(C)(C)c1[nH+]cco1,CFM, C[C](F)F,CFM-HFc2t-5, CC(C)(C)c1[nH+]cc(C(F)(F)C)o1,CFM-HFc2t,12
835,Arene_78,FC(F)(F)c1coc[nH+]1,Radical_3,C[C](F)F,Product-Ar78-R3-P835,CC(F)(F)c1[nH+]c(C(F)(F)F)co1,FC(F)(F)c1coc[nH+]1.C[C](F)F>>CC(F)(F)c1[nH+]c(C(F)(F)F)co1,8.1,"((7,), (1,))","((4,), (1,))",,HFc4b,FC(F)(F)c1coc[nH+]1,CFM, C[C](F)F,CFM-HFc4b-2, CC(F)(F)c1[nH+]c(C(F)(F)F)co1,CFM-HFc4b,8.1
836,Arene_78,FC(F)(F)c1coc[nH+]1,Radical_3,C[C](F)F,Product-Ar78-R3-P836,CC(F)(F)c1oc[nH+]c1C(F)(F)F,FC(F)(F)c1coc[nH+]1.C[C](F)F>>CC(F)(F)c1oc[nH+]c1C(F)(F)F,11.4,"((5,), (1,))","((4,), (1,))",,HFc4b,FC(F)(F)c1coc[nH+]1,CFM, C[C](F)F,CFM-HFc4b-5, CC(F)(F)c1oc[nH+]c1C(F)(F)F,CFM-HFc4b,11.4
837,Arene_79,CC(C)(C)c1coc[nH+]1,Radical_3,C[C](F)F,Product-Ar79-R3-P837,CC(C)(C)c1coc(C(C)(F)F)[nH+]1,CC(C)(C)c1coc[nH+]1.C[C](F)F>>CC(C)(C)c1coc(C(C)(F)F)[nH+]1,8.5,"((7,), (1,))","((7,), (8,))",,HFc4t,CC(C)(C)c1coc[nH+]1,CFM, C[C](F)F,CFM-HFc4t-2, CC(C)(C)c1coc(C(F)(F)C)[nH+]1,CFM-HFc4t,8.5
838,Arene_79,CC(C)(C)c1coc[nH+]1,Radical_3,C[C](F)F,Product-Ar79-R3-P838,CC(C)(C)c1[nH+]coc1C(C)(F)F,CC(C)(C)c1coc[nH+]1.C[C](F)F>>CC(C)(C)c1[nH+]coc1C(C)(F)F,12.9,"((5,), (1,))","((8,), (9,))",,HFc4t,CC(C)(C)c1coc[nH+]1,CFM, C[C](F)F,CFM-HFc4t-5, CC(C)(C)c1[nH+]coc1C(F)(F)C,CFM-HFc4t,12.9
839,Arene_80,FC(F)(F)c1c[nH+]co1,Radical_3,C[C](F)F,Product-Ar80-R3-P839,CC(F)(F)c1[nH+]cc(C(F)(F)F)o1,FC(F)(F)c1c[nH+]co1.C[C](F)F>>CC(F)(F)c1[nH+]cc(C(F)(F)F)o1,7.1,"((7,), (1,))","((4,), (1,))",,HFc5b,FC(F)(F)c1c[nH+]co1,CFM, C[C](F)F,CFM-HFc5b-2, CC(F)(F)c1[nH+]cc(C(F)(F)F)o1,CFM-HFc5b,7.1
840,Arene_80,FC(F)(F)c1c[nH+]co1,Radical_3,C[C](F)F,Product-Ar80-R3-P840,CC(F)(F)c1[nH+]coc1C(F)(F)F,FC(F)(F)c1c[nH+]co1.C[C](F)F>>CC(F)(F)c1[nH+]coc1C(F)(F)F,13.1,"((5,), (1,))","((4,), (1,))",,HFc5b,FC(F)(F)c1c[nH+]co1,CFM, C[C](F)F,CFM-HFc5b-4, CC(F)(F)c1[nH+]coc1C(F)(F)F,CFM-HFc5b,13.1
841,Arene_81,CC(C)(C)c1c[nH+]co1,Radical_3,C[C](F)F,Product-Ar81-R3-P841,CC(C)(C)c1c[nH+]c(C(C)(F)F)o1,CC(C)(C)c1c[nH+]co1.C[C](F)F>>CC(C)(C)c1c[nH+]c(C(C)(F)F)o1,8.7,"((7,), (1,))","((7,), (8,))",,HFc5t,CC(C)(C)c1c[nH+]co1,CFM, C[C](F)F,CFM-HFc5t-2, CC(C)(C)c1c[nH+]c(C(F)(F)C)o1,CFM-HFc5t,8.7
842,Arene_81,CC(C)(C)c1c[nH+]co1,Radical_3,C[C](F)F,Product-Ar81-R3-P842,CC(C)(C)c1oc[nH+]c1C(C)(F)F,CC(C)(C)c1c[nH+]co1.C[C](F)F>>CC(C)(C)c1oc[nH+]c1C(C)(F)F,16.2,"((5,), (1,))","((8,), (9,))",,HFc5t,CC(C)(C)c1c[nH+]co1,CFM, C[C](F)F,CFM-HFc5t-4, CC(C)(C)c1oc[nH+]c1C(F)(F)C,CFM-HFc5t,16.2
843,Arene_82,FC(F)(F)c1cco[nH+]1,Radical_3,C[C](F)F,Product-Ar82-R3-P843,CC(F)(F)c1co[nH+]c1C(F)(F)F,FC(F)(F)c1cco[nH+]1.C[C](F)F>>CC(F)(F)c1co[nH+]c1C(F)(F)F,19.3,"((5,), (1,))","((4,), (1,))",,HFd3b,FC(F)(F)c1cco[nH+]1,CFM, C[C](F)F,CFM-HFd3b-4, CC(F)(F)c1co[nH+]c1C(F)(F)F,CFM-HFd3b,19.3
844,Arene_82,FC(F)(F)c1cco[nH+]1,Radical_3,C[C](F)F,Product-Ar82-R3-P844,CC(F)(F)c1cc(C(F)(F)F)[nH+]o1,FC(F)(F)c1cco[nH+]1.C[C](F)F>>CC(F)(F)c1cc(C(F)(F)F)[nH+]o1,8.4,"((6,), (1,))","((4,), (1,))",,HFd3b,FC(F)(F)c1cco[nH+]1,CFM, C[C](F)F,CFM-HFd3b-5, CC(F)(F)c1cc(C(F)(F)F)[nH+]o1,CFM-HFd3b,8.4
845,Arene_83,CC(C)(C)c1cco[nH+]1,Radical_3,C[C](F)F,Product-Ar83-R3-P845,CC(C)(C)c1[nH+]occ1C(C)(F)F,CC(C)(C)c1cco[nH+]1.C[C](F)F>>CC(C)(C)c1[nH+]occ1C(C)(F)F,20.6,"((5,), (1,))","((8,), (9,))",,HFd3t,CC(C)(C)c1cco[nH+]1,CFM, C[C](F)F,CFM-HFd3t-4, CC(C)(C)c1[nH+]occ1C(F)(F)C,CFM-HFd3t,20.6
846,Arene_83,CC(C)(C)c1cco[nH+]1,Radical_3,C[C](F)F,Product-Ar83-R3-P846,CC(C)(C)c1cc(C(C)(F)F)o[nH+]1,CC(C)(C)c1cco[nH+]1.C[C](F)F>>CC(C)(C)c1cc(C(C)(F)F)o[nH+]1,10.5,"((6,), (1,))","((6,), (7,))",,HFd3t,CC(C)(C)c1cco[nH+]1,CFM, C[C](F)F,CFM-HFd3t-5, CC(C)(C)c1cc(C(F)(F)C)o[nH+]1,CFM-HFd3t,10.5
847,Arene_84,FC(F)(F)c1c[nH+]oc1,Radical_3,C[C](F)F,Product-Ar84-R3-P847,CC(F)(F)c1[nH+]occ1C(F)(F)F,FC(F)(F)c1c[nH+]oc1.C[C](F)F>>CC(F)(F)c1[nH+]occ1C(F)(F)F,11.5,"((5,), (1,))","((4,), (1,))",,HFd4b,FC(F)(F)c1c[nH+]oc1,CFM, C[C](F)F,CFM-HFd4b-3, CC(F)(F)c1[nH+]occ1C(F)(F)F,CFM-HFd4b,11.5
848,Arene_84,FC(F)(F)c1c[nH+]oc1,Radical_3,C[C](F)F,Product-Ar84-R3-P848,CC(F)(F)c1o[nH+]cc1C(F)(F)F,FC(F)(F)c1c[nH+]oc1.C[C](F)F>>CC(F)(F)c1o[nH+]cc1C(F)(F)F,8.7,"((8,), (1,))","((4,), (1,))",,HFd4b,FC(F)(F)c1c[nH+]oc1,CFM, C[C](F)F,CFM-HFd4b-5, CC(F)(F)c1o[nH+]cc1C(F)(F)F,CFM-HFd4b,8.7
849,Arene_85,CC(C)(C)c1c[nH+]oc1,Radical_3,C[C](F)F,Product-Ar85-R3-P849,CC(C)(C)c1co[nH+]c1C(C)(F)F,CC(C)(C)c1c[nH+]oc1.C[C](F)F>>CC(C)(C)c1co[nH+]c1C(C)(F)F,15,"((5,), (1,))","((8,), (9,))",,HFd4t,CC(C)(C)c1c[nH+]oc1,CFM, C[C](F)F,CFM-HFd4t-3, CC(C)(C)c1co[nH+]c1C(F)(F)C,CFM-HFd4t,15
850,Arene_85,CC(C)(C)c1c[nH+]oc1,Radical_3,C[C](F)F,Product-Ar85-R3-P850,CC(C)(C)c1c[nH+]oc1C(C)(F)F,CC(C)(C)c1c[nH+]oc1.C[C](F)F>>CC(C)(C)c1c[nH+]oc1C(C)(F)F,10.5,"((8,), (1,))","((8,), (9,))",,HFd4t,CC(C)(C)c1c[nH+]oc1,CFM, C[C](F)F,CFM-HFd4t-5, CC(C)(C)c1c[nH+]oc1C(F)(F)C,CFM-HFd4t,10.5
851,Arene_86,FC(F)(F)c1cc[nH+]o1,Radical_3,C[C](F)F,Product-Ar86-R3-P851,CC(F)(F)c1cc(C(F)(F)F)o[nH+]1,FC(F)(F)c1cc[nH+]o1.C[C](F)F>>CC(F)(F)c1cc(C(F)(F)F)o[nH+]1,10.1,"((6,), (1,))","((4,), (1,))",,HFd5b,FC(F)(F)c1cc[nH+]o1,CFM, C[C](F)F,CFM-HFd5b-3, CC(F)(F)c1cc(C(F)(F)F)o[nH+]1,CFM-HFd5b,10.1
852,Arene_86,FC(F)(F)c1cc[nH+]o1,Radical_3,C[C](F)F,Product-Ar86-R3-P852,CC(F)(F)c1c[nH+]oc1C(F)(F)F,FC(F)(F)c1cc[nH+]o1.C[C](F)F>>CC(F)(F)c1c[nH+]oc1C(F)(F)F,15,"((5,), (1,))","((4,), (1,))",,HFd5b,FC(F)(F)c1cc[nH+]o1,CFM, C[C](F)F,CFM-HFd5b-4, CC(F)(F)c1c[nH+]oc1C(F)(F)F,CFM-HFd5b,15
853,Arene_87,CC(C)(C)c1cc[nH+]o1,Radical_3,C[C](F)F,Product-Ar87-R3-P853,CC(C)(C)c1cc(C(C)(F)F)[nH+]o1,CC(C)(C)c1cc[nH+]o1.C[C](F)F>>CC(C)(C)c1cc(C(C)(F)F)[nH+]o1,12.4,"((6,), (1,))","((6,), (7,))",,HFd5t,CC(C)(C)c1cc[nH+]o1,CFM, C[C](F)F,CFM-HFd5t-3, CC(C)(C)c1cc(C(F)(F)C)[nH+]o1,CFM-HFd5t,12.4
854,Arene_87,CC(C)(C)c1cc[nH+]o1,Radical_3,C[C](F)F,Product-Ar87-R3-P854,CC(C)(C)c1o[nH+]cc1C(C)(F)F,CC(C)(C)c1cc[nH+]o1.C[C](F)F>>CC(C)(C)c1o[nH+]cc1C(C)(F)F,20.1,"((5,), (1,))","((8,), (9,))",,HFd5t,CC(C)(C)c1cc[nH+]o1,CFM, C[C](F)F,CFM-HFd5t-4, CC(C)(C)c1o[nH+]cc1C(F)(F)C,CFM-HFd5t,20.1
855,Arene_88,FC(F)(F)c1c[nH+]c[nH]1,Radical_3,C[C](F)F,Product-Ar88-R3-P855,CC(F)(F)c1[nH]cc(C(F)(F)F)[nH+]1,FC(F)(F)c1c[nH+]c[nH]1.C[C](F)F>>CC(F)(F)c1[nH]cc(C(F)(F)F)[nH+]1,12.5,"((7,), (1,))","((4,), (1,))",,HFe4b,FC(F)(F)c1c[nH+]c[nH]1,CFM, C[C](F)F,CFM-HFe4b-2, CC(F)(F)c1[nH+]c(C(F)(F)F)c[nH]1,CFM-HFe4b,12.5
856,Arene_88,FC(F)(F)c1c[nH+]c[nH]1,Radical_3,C[C](F)F,Product-Ar88-R3-P856,CC(F)(F)c1[nH]c[nH+]c1C(F)(F)F,FC(F)(F)c1c[nH+]c[nH]1.C[C](F)F>>CC(F)(F)c1[nH]c[nH+]c1C(F)(F)F,14.9,"((5,), (1,))","((4,), (1,))",,HFe4b,FC(F)(F)c1c[nH+]c[nH]1,CFM, C[C](F)F,CFM-HFe4b-5, CC(F)(F)c1[nH]c[nH+]c1C(F)(F)F,CFM-HFe4b,14.9
857,Arene_89,CC(C)(C)c1c[nH+]c[nH]1,Radical_3,C[C](F)F,Product-Ar89-R3-P857,CC(C)(C)c1c[nH]c(C(C)(F)F)[nH+]1,CC(C)(C)c1c[nH+]c[nH]1.C[C](F)F>>CC(C)(C)c1c[nH]c(C(C)(F)F)[nH+]1,12,"((7,), (1,))","((7,), (8,))",,HFe4t,CC(C)(C)c1c[nH+]c[nH]1,CFM, C[C](F)F,CFM-HFe4t-2, CC(C)(C)c1c[nH]c(C(F)(F)C)[nH+]1,CFM-HFe4t,12
858,Arene_89,CC(C)(C)c1c[nH+]c[nH]1,Radical_3,C[C](F)F,Product-Ar89-R3-P858,CC(C)(C)c1[nH+]c[nH]c1C(C)(F)F,CC(C)(C)c1c[nH+]c[nH]1.C[C](F)F>>CC(C)(C)c1[nH+]c[nH]c1C(C)(F)F,16.8,"((5,), (1,))","((8,), (9,))",,HFe4t,CC(C)(C)c1c[nH+]c[nH]1,CFM, C[C](F)F,CFM-HFe4t-5, CC(C)(C)c1[nH+]c[nH]c1C(F)(F)C,CFM-HFe4t,16.8
859,Arene_90,FC(F)(F)c1cc[nH][nH+]1,Radical_3,C[C](F)F,Product-Ar90-R3-P859,CC(F)(F)c1c[nH][nH+]c1C(F)(F)F,FC(F)(F)c1cc[nH][nH+]1.C[C](F)F>>CC(F)(F)c1c[nH][nH+]c1C(F)(F)F,18.3,"((5,), (1,))","((4,), (1,))",,HFf3b,FC(F)(F)c1cc[nH][nH+]1,CFM, C[C](F)F,CFM-HFf3b-4, CC(F)(F)c1c[nH][nH+]c1C(F)(F)F,CFM-HFf3b,18.3
860,Arene_90,FC(F)(F)c1cc[nH][nH+]1,Radical_3,C[C](F)F,Product-Ar90-R3-P860,CC(F)(F)c1cc(C(F)(F)F)[nH+][nH]1,FC(F)(F)c1cc[nH][nH+]1.C[C](F)F>>CC(F)(F)c1cc(C(F)(F)F)[nH+][nH]1,13.6,"((6,), (1,))","((4,), (1,))",,HFf3b,FC(F)(F)c1cc[nH][nH+]1,CFM, C[C](F)F,CFM-HFf3b-5, CC(F)(F)c1cc(C(F)(F)F)[nH+][nH]1,CFM-HFf3b,13.6
861,Arene_91,CC(C)(C)c1cc[nH][nH+]1,Radical_3,C[C](F)F,Product-Ar91-R3-P861,CC(C)(C)c1[nH+][nH]cc1C(C)(F)F,CC(C)(C)c1cc[nH][nH+]1.C[C](F)F>>CC(C)(C)c1[nH+][nH]cc1C(C)(F)F,22,"((5,), (1,))","((8,), (9,))",,HFf3t,CC(C)(C)c1cc[nH][nH+]1,CFM, C[C](F)F,CFM-HFf3t-4, CC(C)(C)c1[nH+][nH]cc1C(F)(F)C,CFM-HFf3t,22
862,Arene_91,CC(C)(C)c1cc[nH][nH+]1,Radical_3,C[C](F)F,Product-Ar91-R3-P862,CC(C)(C)c1cc(C(C)(F)F)[nH][nH+]1,CC(C)(C)c1cc[nH][nH+]1.C[C](F)F>>CC(C)(C)c1cc(C(C)(F)F)[nH][nH+]1,15.1,"((6,), (1,))","((6,), (7,))",,HFf3t,CC(C)(C)c1cc[nH][nH+]1,CFM, C[C](F)F,CFM-HFf3t-5, CC(C)(C)c1cc(C(F)(F)C)[nH][nH+]1,CFM-HFf3t,15.1
863,Arene_0,FC(F)(F)c1ccco1,Radical_4,[CH3],Product-Ar0-R4-P863,Cc1ccc(C(F)(F)F)o1,FC(F)(F)c1ccco1.[CH3]>>Cc1ccc(C(F)(F)F)o1,13,"((7,), (0,))","((1,), (0,))",,C1b,FC(F)(F)c1ccco1,CH3, [CH3],CH3-C1b-1, Cc1ccc(C(F)(F)F)o1,CH3-C1b,13
864,Arene_0,FC(F)(F)c1ccco1,Radical_4,[CH3],Product-Ar0-R4-P864,Cc1coc(C(F)(F)F)c1,FC(F)(F)c1ccco1.[CH3]>>Cc1coc(C(F)(F)F)c1,19.8,"((6,), (0,))","((1,), (0,))",,C1b,FC(F)(F)c1ccco1,CH3, [CH3],CH3-C1b-2, Cc1coc(C(F)(F)F)c1,CH3-C1b,19.8
865,Arene_0,FC(F)(F)c1ccco1,Radical_4,[CH3],Product-Ar0-R4-P865,Cc1ccoc1C(F)(F)F,FC(F)(F)c1ccco1.[CH3]>>Cc1ccoc1C(F)(F)F,17.2,"((5,), (0,))","((1,), (0,))",,C1b,FC(F)(F)c1ccco1,CH3, [CH3],CH3-C1b-3, Cc1ccoc1C(F)(F)F,CH3-C1b,17.2
866,Arene_1,CC(C)(C)c1ccco1,Radical_4,[CH3],Product-Ar1-R4-P866,Cc1ccc(C(C)(C)C)o1,CC(C)(C)c1ccco1.[CH3]>>Cc1ccc(C(C)(C)C)o1,13.4,"((7,), (0,))","((1,), (0,))",,C1t,CC(C)(C)c1ccco1,CH3, [CH3],CH3-C1t-1, CC(C)(C)c1ccc(C)o1,CH3-C1t,13.4
867,Arene_1,CC(C)(C)c1ccco1,Radical_4,[CH3],Product-Ar1-R4-P867,Cc1coc(C(C)(C)C)c1,CC(C)(C)c1ccco1.[CH3]>>Cc1coc(C(C)(C)C)c1,19.5,"((6,), (0,))","((1,), (0,))",,C1t,CC(C)(C)c1ccco1,CH3, [CH3],CH3-C1t-2, CC(C)(C)c1cc(C)co1,CH3-C1t,19.5
868,Arene_1,CC(C)(C)c1ccco1,Radical_4,[CH3],Product-Ar1-R4-P868,Cc1ccoc1C(C)(C)C,CC(C)(C)c1ccco1.[CH3]>>Cc1ccoc1C(C)(C)C,19.4,"((5,), (0,))","((1,), (0,))",,C1t,CC(C)(C)c1ccco1,CH3, [CH3],CH3-C1t-3, CC(C)(C)c1occc1C,CH3-C1t,19.4
869,Arene_2,FC(F)(F)c1ccoc1,Radical_4,[CH3],Product-Ar2-R4-P869,Cc1cc(C(F)(F)F)co1,FC(F)(F)c1ccoc1.[CH3]>>Cc1cc(C(F)(F)F)co1,13.7,"((6,), (0,))","((1,), (0,))",,C2b,FC(F)(F)c1ccoc1,CH3, [CH3],CH3-C2b-1, Cc1cc(C(F)(F)F)co1,CH3-C2b,13.7
870,Arene_2,FC(F)(F)c1ccoc1,Radical_4,[CH3],Product-Ar2-R4-P870,Cc1cocc1C(F)(F)F,FC(F)(F)c1ccoc1.[CH3]>>Cc1cocc1C(F)(F)F,19.1,"((5,), (0,))","((1,), (0,))",,C2b,FC(F)(F)c1ccoc1,CH3, [CH3],CH3-C2b-2, Cc1cocc1C(F)(F)F,CH3-C2b,19.1
871,Arene_2,FC(F)(F)c1ccoc1,Radical_4,[CH3],Product-Ar2-R4-P871,Cc1occc1C(F)(F)F,FC(F)(F)c1ccoc1.[CH3]>>Cc1occc1C(F)(F)F,12,"((8,), (0,))","((1,), (0,))",,C2b,FC(F)(F)c1ccoc1,CH3, [CH3],CH3-C2b-4, Cc1occc1C(F)(F)F,CH3-C2b,12
872,Arene_3,CC(C)(C)c1ccoc1,Radical_4,[CH3],Product-Ar3-R4-P872,Cc1cc(C(C)(C)C)co1,CC(C)(C)c1ccoc1.[CH3]>>Cc1cc(C(C)(C)C)co1,13.6,"((6,), (0,))","((1,), (0,))",,C2t,CC(C)(C)c1ccoc1,CH3, [CH3],CH3-C2t-1, CC(C)(C)c1coc(C)c1,CH3-C2t,13.6
873,Arene_3,CC(C)(C)c1ccoc1,Radical_4,[CH3],Product-Ar3-R4-P873,Cc1cocc1C(C)(C)C,CC(C)(C)c1ccoc1.[CH3]>>Cc1cocc1C(C)(C)C,20.6,"((5,), (0,))","((1,), (0,))",,C2t,CC(C)(C)c1ccoc1,CH3, [CH3],CH3-C2t-2, CC(C)(C)c1cocc1C,CH3-C2t,20.6
874,Arene_3,CC(C)(C)c1ccoc1,Radical_4,[CH3],Product-Ar3-R4-P874,Cc1occc1C(C)(C)C,CC(C)(C)c1ccoc1.[CH3]>>Cc1occc1C(C)(C)C,13.4,"((8,), (0,))","((1,), (0,))",,C2t,CC(C)(C)c1ccoc1,CH3, [CH3],CH3-C2t-4, CC(C)(C)c1ccoc1C,CH3-C2t,13.4
875,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_4,[CH3],Product-Ar4-R4-P875,Cc1ccc(C(F)(F)F)[nH]1,FC(F)(F)c1ccc[nH]1.[CH3]>>Cc1ccc(C(F)(F)F)[nH]1,17.6,"((7,), (0,))","((1,), (0,))",,D1b,FC(F)(F)c1ccc[nH]1,CH3, [CH3],CH3-D1b-1, Cc1ccc(C(F)(F)F)[nH]1,CH3-D1b,17.6
876,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_4,[CH3],Product-Ar4-R4-P876,Cc1c[nH]c(C(F)(F)F)c1,FC(F)(F)c1ccc[nH]1.[CH3]>>Cc1c[nH]c(C(F)(F)F)c1,22.4,"((6,), (0,))","((1,), (0,))",,D1b,FC(F)(F)c1ccc[nH]1,CH3, [CH3],CH3-D1b-2, Cc1c[nH]c(C(F)(F)F)c1,CH3-D1b,22.4
877,Arene_4,FC(F)(F)c1ccc[nH]1,Radical_4,[CH3],Product-Ar4-R4-P877,Cc1cc[nH]c1C(F)(F)F,FC(F)(F)c1ccc[nH]1.[CH3]>>Cc1cc[nH]c1C(F)(F)F,20.1,"((5,), (0,))","((1,), (0,))",,D1b,FC(F)(F)c1ccc[nH]1,CH3, [CH3],CH3-D1b-3, Cc1cc[nH]c1C(F)(F)F,CH3-D1b,20.1
878,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_4,[CH3],Product-Ar5-R4-P878,Cc1ccc(C(C)(C)C)[nH]1,CC(C)(C)c1ccc[nH]1.[CH3]>>Cc1ccc(C(C)(C)C)[nH]1,16.6,"((7,), (0,))","((1,), (0,))",,D1t,CC(C)(C)c1ccc[nH]1,CH3, [CH3],CH3-D1t-1, CC(C)(C)c1ccc(C)[nH]1,CH3-D1t,16.6
879,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_4,[CH3],Product-Ar5-R4-P879,Cc1c[nH]c(C(C)(C)C)c1,CC(C)(C)c1ccc[nH]1.[CH3]>>Cc1c[nH]c(C(C)(C)C)c1,20.5,"((6,), (0,))","((1,), (0,))",,D1t,CC(C)(C)c1ccc[nH]1,CH3, [CH3],CH3-D1t-2, CC(C)(C)c1cc(C)c[nH]1,CH3-D1t,20.5
880,Arene_5,CC(C)(C)c1ccc[nH]1,Radical_4,[CH3],Product-Ar5-R4-P880,Cc1cc[nH]c1C(C)(C)C,CC(C)(C)c1ccc[nH]1.[CH3]>>Cc1cc[nH]c1C(C)(C)C,20.5,"((5,), (0,))","((1,), (0,))",,D1t,CC(C)(C)c1ccc[nH]1,CH3, [CH3],CH3-D1t-3, CC(C)(C)c1[nH]ccc1C,CH3-D1t,20.5
